asset_id,category,condition,status,useful_life_years,purchase_date,purchase_cost,expiry_date,work_orders_count,downtime_minutes,labor_hours,priority,risk_level,asset_age_years,useful_life_consumed_ratio,days_to_warranty_expiry,is_warranty_expired,avg_downtime_per_wo,avg_labor_per_wo,annual_maintenance_frequency
AST-1874,Laptop,Poor,Active,5,2022-02-17,3391.51,2026-11-03,9,1308,9.05,Low,High,4.54,0.91,63,0,145.33,1.01,1.98
AST-1875,Workstation,Fair,Active,10,2017-03-05,2882.54,2026-06-20,15,2389,53.03,Medium,High,9.49,0.95,-73,1,159.27,3.54,1.58
AST-1876,Projector,Good,Active,10,2019-12-05,2570.89,2026-08-25,11,786,32.1,High,Medium,6.74,0.67,-7,1,71.45,2.92,1.63
AST-1877,Lab_Equipment,Good,Active,5,2024-05-10,4457.02,2027-05-15,4,381,12.16,High,Low,2.31,0.46,256,0,95.25,3.04,1.73
AST-1878,Laptop,Poor,Under_Maintenance,7,2018-11-09,2601.12,2026-03-10,4,690,13.05,Medium,High,7.81,1.12,-175,1,172.5,3.26,0.51
AST-1879,Lab_Equipment,Good,Under_Maintenance,3,2024-11-23,3962.09,2027-12-01,1,182,1.14,Critical,Low,1.77,0.59,456,0,182.0,1.14,0.56
AST-1880,Server,Good,Active,5,2024-11-15,3108.23,2027-04-05,4,836,7.95,Low,Low,1.79,0.36,216,0,209.0,1.99,2.23
AST-1881,Lab_Equipment,Fair,Active,5,2022-11-30,6785.31,2026-11-24,4,379,13.72,Low,Medium,3.75,0.75,84,0,94.75,3.43,1.07
AST-1882,Lab_Equipment,Fair,Active,3,2026-04-07,2745.54,2027-02-09,0,0,0.0,Low,Low,0.4,0.13,161,0,0.0,0.0,0.0
AST-1883,Workstation,Fair,Active,10,2018-01-20,2994.38,2026-08-27,8,302,12.51,High,High,8.61,0.86,-5,1,37.75,1.56,0.93
AST-1884,Laptop,Critical,Active,3,2022-12-03,6640.85,2025-10-27,8,1810,17.31,Medium,High,3.75,1.25,-309,1,226.25,2.16,2.13
AST-1885,Laptop,Good,Active,10,2022-03-17,5927.68,2027-11-11,12,1420,51.98,Low,Medium,4.46,0.45,436,0,118.33,4.33,2.69
AST-1886,Workstation,Good,Active,10,2022-11-28,7326.36,2027-01-19,7,578,16.35,Medium,Medium,3.76,0.38,140,0,82.57,2.34,1.86
AST-1887,Workstation,Fair,Active,3,2023-12-11,3445.69,2026-11-05,6,731,26.55,Low,High,2.72,0.91,65,0,121.83,4.42,2.21
AST-1888,Laptop,Good,Active,5,2021-12-29,3068.78,2026-11-16,5,1126,16.04,High,High,4.67,0.93,76,0,225.2,3.21,1.07
AST-1889,Laptop,Poor,Active,5,2023-05-16,7114.74,2026-10-15,6,342,26.58,Medium,Medium,3.3,0.66,44,0,57.0,4.43,1.82
AST-1890,Server,Fair,Active,7,2023-12-27,4288.94,2026-12-06,4,791,17.35,Low,Medium,2.68,0.38,96,0,197.75,4.34,1.49
AST-1891,Laptop,Good,Active,7,2026-01-13,6712.93,2027-02-04,2,205,6.31,High,Low,0.63,0.09,156,0,102.5,3.16,3.17
AST-1892,Workstation,Good,Active,7,2022-12-08,1741.29,2027-09-29,5,388,14.12,Critical,Low,3.73,0.53,393,0,77.6,2.82,1.34
AST-1893,Server,Good,Active,3,2026-05-24,7028.02,2027-06-19,0,0,0.0,Medium,Low,0.27,0.09,291,0,0.0,0.0,0.0
AST-1894,Workstation,Good,Under_Maintenance,3,2025-09-28,5843.65,2027-03-09,1,79,1.94,Medium,Low,0.93,0.31,189,0,79.0,1.94,1.08
AST-1895,Projector,Fair,Active,7,2022-06-04,3317.39,2026-09-10,5,305,12.56,Medium,Medium,4.24,0.61,9,0,61.0,2.51,1.18
AST-1896,Workstation,Good,Active,5,2022-12-23,6709.01,2026-08-01,3,111,8.8,Low,Low,3.69,0.74,-31,1,37.0,2.93,0.81
AST-1897,Server,Good,Under_Maintenance,5,2023-08-19,3296.34,2026-09-01,3,506,10.94,High,Low,3.04,0.61,0,0,168.67,3.65,0.99
AST-1898,Network_Switch,Fair,Active,5,2022-08-16,5286.82,2026-09-03,9,1328,30.26,Critical,High,4.04,0.81,2,0,147.56,3.36,2.23
AST-1899,Laptop,Good,Active,5,2025-03-24,900.79,2027-10-06,4,872,17.79,Low,Low,1.44,0.29,400,0,218.0,4.45,2.78
AST-1900,Workstation,Good,Under_Maintenance,3,2025-06-08,7303.04,2027-07-03,2,416,8.75,Medium,Low,1.23,0.41,305,0,208.0,4.38,1.63
AST-1901,Network_Switch,Poor,Active,3,2024-05-13,7385.31,2026-07-26,2,325,2.69,High,High,2.3,0.77,-37,1,162.5,1.34,0.87
AST-1902,Laptop,Fair,Active,5,2025-09-08,7116.62,2027-09-09,1,147,1.99,Critical,Low,0.98,0.2,373,0,147.0,1.99,1.02
AST-1903,Network_Switch,Good,Active,5,2025-07-19,5975.86,2026-12-23,3,382,11.98,Low,Low,1.12,0.22,113,0,127.33,3.99,2.68
AST-1904,Workstation,Fair,Active,10,2014-04-07,7432.31,2025-10-08,17,3924,70.66,Medium,High,12.4,1.24,-328,1,230.82,4.16,1.37
AST-1905,Workstation,Fair,Active,10,2015-11-20,1561.86,2025-09-14,19,948,43.23,Critical,High,10.78,1.08,-352,1,49.89,2.28,1.76
AST-1906,Lab_Equipment,Good,Active,7,2024-08-08,959.35,2027-03-01,4,510,4.22,Medium,Low,2.06,0.29,181,0,127.5,1.06,1.94
AST-1907,Workstation,Poor,Active,10,2016-05-13,3879.79,2026-07-01,12,2411,48.88,High,High,10.3,1.03,-62,1,200.92,4.07,1.17
AST-1908,Server,Good,Idle,10,2021-04-21,4438.26,2027-10-13,4,715,5.36,Medium,Low,5.36,0.54,407,0,178.75,1.34,0.75
AST-1909,Lab_Equipment,Fair,Under_Maintenance,5,2024-11-26,4864.91,2027-10-01,5,1164,14.47,High,Medium,1.76,0.35,395,0,232.8,2.89,2.84
AST-1910,Workstation,Fair,Active,5,2024-10-14,2470.78,2026-12-24,2,166,4.07,Medium,Low,1.88,0.38,114,0,83.0,2.04,1.06
AST-1911,Lab_Equipment,Good,Active,3,2025-11-06,2154.94,2028-01-02,1,45,1.14,Medium,Low,0.82,0.27,488,0,45.0,1.14,1.22
AST-1912,Laptop,Fair,Idle,3,2023-12-09,7449.61,2026-08-14,5,319,13.53,Low,High,2.73,0.91,-18,1,63.8,2.71,1.83
AST-1913,Lab_Equipment,Fair,Idle,5,2023-02-21,1439.27,2026-06-29,3,641,9.29,Medium,Medium,3.53,0.71,-64,1,213.67,3.1,0.85
AST-1914,Laptop,Good,Active,5,2024-07-26,6682.1,2027-09-14,4,660,18.12,Medium,Low,2.1,0.42,378,0,165.0,4.53,1.9
AST-1915,Workstation,Good,Active,5,2024-04-24,5172.8,2027-12-23,2,445,7.36,Low,Low,2.35,0.47,478,0,222.5,3.68,0.85
AST-1916,Workstation,Critical,Active,5,2021-08-31,6363.0,2026-04-16,9,982,42.19,Low,High,5.0,1.0,-138,1,109.11,4.69,1.8
AST-1917,Server,Critical,Active,5,2021-02-17,1388.3,2025-12-31,8,1177,13.92,Low,High,5.54,1.11,-244,1,147.12,1.74,1.44
AST-1918,Workstation,Good,Idle,7,2021-03-22,2942.41,2026-11-10,8,594,15.64,High,High,5.45,0.78,70,0,74.25,1.96,1.47
AST-1919,Workstation,Poor,Idle,5,2023-02-18,6780.72,2026-11-29,7,1058,33.14,Low,High,3.53,0.71,89,0,151.14,4.73,1.98
AST-1920,Network_Switch,Poor,Active,7,2017-11-24,7008.05,2025-10-24,14,3053,58.22,Low,High,8.77,1.25,-312,1,218.07,4.16,1.6
AST-1921,Lab_Equipment,Fair,Active,5,2026-06-12,1821.57,2026-12-19,0,0,0.0,Low,Low,0.22,0.04,109,0,0.0,0.0,0.0
AST-1922,Laptop,Good,Active,3,2026-02-13,950.16,2027-07-19,1,222,2.99,Medium,Low,0.55,0.18,321,0,222.0,2.99,1.82
AST-1923,Network_Switch,Fair,Under_Maintenance,3,2026-03-03,5029.01,2027-06-02,1,135,4.93,High,Low,0.5,0.17,274,0,135.0,4.93,2.0
AST-1924,Projector,Critical,Active,5,2021-08-12,2284.86,2026-05-17,8,266,10.06,Low,High,5.05,1.01,-107,1,33.25,1.26,1.58
AST-1925,Laptop,Critical,Active,7,2018-07-29,2138.16,2026-01-02,12,699,13.25,Low,High,8.09,1.16,-242,1,58.25,1.1,1.48
AST-1926,Lab_Equipment,Good,Under_Maintenance,3,2025-10-18,2798.76,2026-12-04,0,0,0.0,Medium,Low,0.87,0.29,94,0,0.0,0.0,0.0
AST-1927,Lab_Equipment,Poor,Idle,5,2021-02-20,3892.78,2025-10-02,14,2279,47.21,Low,High,5.53,1.11,-334,1,162.79,3.37,2.53
AST-1928,Laptop,Good,Active,5,2025-04-27,6084.43,2028-01-01,3,430,14.48,Medium,Low,1.35,0.27,487,0,143.33,4.83,2.22
AST-1929,Laptop,Critical,Active,10,2017-08-05,5506.12,2026-09-12,17,1593,70.24,Low,High,9.07,0.91,11,0,93.71,4.13,1.87
AST-1930,Lab_Equipment,Poor,Active,5,2021-05-01,1184.56,2025-09-30,6,1014,14.91,Medium,High,5.34,1.07,-336,1,169.0,2.48,1.12
AST-1931,Laptop,Fair,Active,5,2021-11-20,5302.92,2026-06-24,6,256,22.48,Medium,High,4.78,0.96,-69,1,42.67,3.75,1.26
AST-1932,Laptop,Fair,Active,7,2021-09-15,3731.64,2026-09-03,6,1133,25.98,High,Medium,4.96,0.71,2,0,188.83,4.33,1.21
AST-1933,Lab_Equipment,Fair,Active,7,2026-05-14,1161.37,2026-12-10,1,95,4.48,Low,Low,0.3,0.04,100,0,95.0,4.48,3.33
AST-1934,Laptop,Fair,Under_Maintenance,7,2026-03-26,5177.95,2027-10-25,0,0,0.0,Low,Low,0.44,0.06,419,0,0.0,0.0,0.0
AST-1935,Workstation,Poor,Active,5,2020-12-18,2864.88,2026-01-07,8,498,32.46,Medium,High,5.7,1.14,-237,1,62.25,4.06,1.4
AST-1936,Lab_Equipment,Critical,Active,5,2020-11-17,5843.55,2025-10-06,6,1280,15.33,Low,High,5.79,1.16,-330,1,213.33,2.56,1.04
AST-1937,Workstation,Poor,Active,3,2025-07-28,3868.48,2027-09-04,3,95,3.02,Low,Medium,1.1,0.37,368,0,31.67,1.01,2.73
AST-1938,Workstation,Poor,Under_Maintenance,7,2024-09-03,6752.47,2027-12-13,2,398,9.11,High,Medium,1.99,0.28,468,0,199.0,4.56,1.01
AST-1939,Laptop,Good,Idle,7,2025-08-19,685.74,2027-09-27,0,0,0.0,High,Low,1.03,0.15,391,0,0.0,0.0,0.0
AST-1940,Server,Good,Active,10,2022-09-07,7143.58,2027-01-05,8,1080,21.52,Low,Medium,3.98,0.4,126,0,135.0,2.69,2.01
AST-1941,Laptop,Fair,Active,3,2025-09-29,1728.1,2027-06-03,4,699,5.12,High,Medium,0.92,0.31,275,0,174.75,1.28,4.35
AST-1942,Network_Switch,Fair,Active,5,2021-08-22,489.76,2026-05-14,5,832,6.68,Low,High,5.03,1.01,-110,1,166.4,1.34,0.99
AST-1943,Laptop,Good,Active,5,2025-07-31,1715.09,2027-01-28,2,385,7.75,Low,Low,1.09,0.22,149,0,192.5,3.88,1.83
AST-1944,Workstation,Good,Active,7,2025-10-16,1453.21,2026-11-09,3,277,4.83,Low,Low,0.88,0.13,69,0,92.33,1.61,3.41
AST-1945,Workstation,Good,Idle,3,2025-08-10,2577.35,2027-12-28,2,136,3.15,High,Low,1.06,0.35,483,0,68.0,1.58,1.89
AST-1946,Projector,Good,Active,3,2025-12-11,3407.02,2027-01-20,1,103,1.38,Medium,Low,0.72,0.24,141,0,103.0,1.38,1.39
AST-1947,Projector,Critical,Active,5,2020-12-15,6386.71,2025-08-15,16,3623,53.51,Low,High,5.71,1.14,-382,1,226.44,3.34,2.8
AST-1948,Workstation,Poor,Active,7,2019-01-13,6183.01,2025-12-07,6,815,18.64,High,High,7.63,1.09,-268,1,135.83,3.11,0.79
AST-1949,Workstation,Good,Active,7,2026-01-15,670.89,2027-05-08,1,38,3.45,High,Low,0.63,0.09,249,0,38.0,3.45,1.59
AST-1950,Laptop,Poor,Active,5,2021-06-10,4734.59,2026-05-11,11,1592,14.88,Critical,High,5.23,1.05,-113,1,144.73,1.35,2.1
AST-1951,Server,Poor,Active,3,2023-04-20,6927.95,2026-03-25,6,684,27.46,Medium,High,3.37,1.12,-160,1,114.0,4.58,1.78
AST-1952,Lab_Equipment,Critical,Active,10,2015-02-17,1603.21,2026-02-08,16,864,63.38,High,High,11.54,1.15,-205,1,54.0,3.96,1.39
AST-1953,Projector,Good,Active,7,2024-05-01,684.83,2028-01-07,5,1055,12.81,Medium,Medium,2.34,0.33,493,0,211.0,2.56,2.14
AST-1954,Projector,Good,Active,10,2023-02-21,1911.24,2026-12-05,3,616,5.52,Low,Low,3.53,0.35,95,0,205.33,1.84,0.85
AST-1955,Server,Good,Active,7,2024-07-19,910.49,2027-09-10,5,700,5.66,Medium,Medium,2.12,0.3,374,0,140.0,1.13,2.36
AST-1956,Server,Critical,Active,5,2020-08-07,4877.32,2025-08-22,7,460,20.86,Medium,High,6.07,1.21,-375,1,65.71,2.98,1.15
AST-1957,Projector,Fair,Active,5,2021-07-13,7087.56,2025-09-12,8,1540,12.84,Medium,High,5.14,1.03,-354,1,192.5,1.6,1.56
AST-1958,Workstation,Good,Active,7,2023-08-02,2736.35,2027-07-21,6,339,24.26,High,Low,3.08,0.44,323,0,56.5,4.04,1.95
AST-1959,Laptop,Good,Active,5,2023-05-08,4186.62,2026-09-29,4,947,18.23,High,Low,3.32,0.66,28,0,236.75,4.56,1.2
AST-1960,Laptop,Poor,Active,3,2022-12-28,4179.69,2025-09-21,5,635,13.38,High,High,3.68,1.23,-345,1,127.0,2.68,1.36
AST-1961,Laptop,Fair,Idle,10,2024-03-09,4596.01,2026-12-09,8,665,10.85,Low,Medium,2.48,0.25,99,0,83.12,1.36,3.23
AST-1962,Network_Switch,Poor,Active,7,2019-07-20,4880.57,2026-01-24,13,2806,26.1,Medium,High,7.12,1.02,-220,1,215.85,2.01,1.83
AST-1963,Network_Switch,Critical,Active,5,2020-11-15,2859.44,2026-03-19,10,873,26.36,Medium,High,5.79,1.16,-166,1,87.3,2.64,1.73
AST-1964,Lab_Equipment,Critical,Active,5,2021-08-22,5781.36,2025-12-17,12,2840,52.4,High,High,5.03,1.01,-258,1,236.67,4.37,2.39
AST-1965,Laptop,Good,Active,5,2025-08-20,4223.18,2027-01-03,3,588,5.05,Low,Low,1.03,0.21,124,0,196.0,1.68,2.91
AST-1966,Workstation,Good,Active,7,2022-11-20,6594.9,2027-06-18,6,1225,10.58,High,Medium,3.78,0.54,290,0,204.17,1.76,1.59
AST-1967,Lab_Equipment,Good,Active,3,2025-05-17,1335.57,2027-04-17,1,143,3.29,High,Low,1.29,0.43,228,0,143.0,3.29,0.78
AST-1968,Lab_Equipment,Fair,Active,5,2023-07-09,2309.22,2026-06-14,6,612,20.72,Low,High,3.15,0.63,-79,1,102.0,3.45,1.9
AST-1969,Laptop,Poor,Under_Maintenance,5,2020-09-15,6452.83,2025-12-31,6,258,27.31,High,High,5.96,1.19,-244,1,43.0,4.55,1.01
AST-1970,Laptop,Good,Active,7,2021-03-15,6121.93,2026-08-19,9,1246,30.95,Medium,High,5.46,0.78,-13,1,138.44,3.44,1.65
AST-1971,Workstation,Critical,Active,5,2020-11-27,523.46,2026-03-06,11,1438,48.79,High,High,5.76,1.15,-179,1,130.73,4.44,1.91
AST-1972,Projector,Poor,Active,7,2021-04-29,3556.7,2026-10-20,9,1038,35.3,Critical,High,5.34,0.76,49,0,115.33,3.92,1.69
AST-1973,Server,Good,Under_Maintenance,10,2024-09-13,905.36,2027-07-03,4,320,13.44,Medium,Low,1.97,0.2,305,0,80.0,3.36,2.03
AST-1974,Laptop,Good,Active,5,2026-05-25,4106.88,2027-03-27,0,0,0.0,Medium,Low,0.27,0.05,207,0,0.0,0.0,0.0
AST-1975,Lab_Equipment,Critical,Active,5,2021-06-01,3609.26,2026-01-22,8,1213,33.54,High,High,5.25,1.05,-222,1,151.62,4.19,1.52
AST-1976,Laptop,Poor,Active,10,2018-11-20,3235.74,2026-10-31,8,1687,24.13,Medium,High,7.78,0.78,60,0,210.88,3.02,1.03
AST-1977,Lab_Equipment,Good,Active,7,2023-12-18,4485.87,2026-12-24,3,354,5.33,Medium,Low,2.7,0.39,114,0,118.0,1.78,1.11
AST-1978,Laptop,Critical,Active,7,2019-08-04,4709.9,2026-07-25,8,1023,21.43,High,High,7.08,1.01,-38,1,127.88,2.68,1.13
AST-1979,Laptop,Poor,Active,3,2022-12-21,6935.8,2025-11-22,3,190,3.09,Medium,High,3.7,1.23,-283,1,63.33,1.03,0.81
AST-1980,Workstation,Fair,Active,3,2026-03-21,1856.17,2027-09-10,1,44,2.03,Medium,Low,0.45,0.15,374,0,44.0,2.03,2.22
AST-1981,Network_Switch,Good,Active,5,2024-01-09,1240.1,2027-10-09,8,454,21.85,Low,Low,2.64,0.53,403,0,56.75,2.73,3.03
AST-1982,Lab_Equipment,Fair,Under_Maintenance,5,2024-05-13,908.72,2027-12-20,4,409,6.2,Critical,Low,2.3,0.46,475,0,102.25,1.55,1.74
AST-1983,Workstation,Good,Active,5,2023-08-23,2534.49,2026-09-13,10,1108,41.04,Medium,Medium,3.03,0.61,12,0,110.8,4.1,3.3
AST-1984,Laptop,Fair,Active,5,2022-09-08,7498.62,2026-08-31,4,742,8.15,Low,High,3.98,0.8,-1,1,185.5,2.04,1.01
AST-1985,Projector,Poor,Active,5,2021-09-08,3614.35,2026-10-23,8,1387,16.03,Medium,High,4.98,1.0,52,0,173.38,2.0,1.61
AST-1986,Network_Switch,Good,Active,5,2025-12-23,1717.62,2027-02-04,1,44,1.69,Critical,Low,0.69,0.14,156,0,44.0,1.69,1.45
AST-1987,Laptop,Fair,Active,7,2018-12-04,4031.79,2025-11-14,7,657,25.32,Medium,High,7.74,1.11,-291,1,93.86,3.62,0.9
AST-1988,Laptop,Poor,Under_Maintenance,5,2020-07-03,693.02,2025-08-28,9,1912,23.93,Medium,High,6.16,1.23,-369,1,212.44,2.66,1.46
AST-1989,Workstation,Good,Active,3,2024-02-10,5490.54,2026-09-15,4,867,11.55,Medium,Medium,2.56,0.85,14,0,216.75,2.89,1.56
AST-1990,Workstation,Good,Active,5,2025-01-03,3512.5,2026-11-07,1,175,1.12,Medium,Low,1.66,0.33,67,0,175.0,1.12,0.6
AST-1991,Workstation,Good,Under_Maintenance,10,2014-07-15,2001.07,2025-12-18,19,1936,24.84,Medium,High,12.13,1.21,-257,1,101.89,1.31,1.57
AST-1992,Lab_Equipment,Good,Under_Maintenance,5,2024-01-28,1246.02,2027-02-15,3,492,8.48,Medium,Low,2.59,0.52,167,0,164.0,2.83,1.16
AST-1993,Lab_Equipment,Good,Active,5,2024-08-01,4369.34,2027-08-21,1,147,4.46,High,Low,2.08,0.42,354,0,147.0,4.46,0.48
AST-1994,Workstation,Poor,Under_Maintenance,5,2022-10-24,1444.2,2026-10-18,1,203,3.68,High,Medium,3.85,0.77,47,0,203.0,3.68,0.26
AST-1995,Workstation,Fair,Active,5,2022-11-26,653.29,2026-09-03,8,1534,11.53,Low,High,3.76,0.75,2,0,191.75,1.44,2.13
AST-1996,Laptop,Poor,Active,5,2021-04-26,5445.74,2025-08-04,14,1400,38.73,Medium,High,5.35,1.07,-393,1,100.0,2.77,2.62
AST-1997,Laptop,Good,Active,5,2024-08-12,1528.65,2026-11-20,2,374,4.44,Critical,Low,2.05,0.41,80,0,187.0,2.22,0.98
AST-1998,Network_Switch,Good,Active,5,2024-09-02,4118.26,2026-12-04,2,342,5.39,Medium,Low,2.0,0.4,94,0,171.0,2.7,1.0
AST-1999,Workstation,Fair,Active,5,2020-04-21,921.46,2026-04-19,9,1995,16.28,Medium,High,6.36,1.27,-135,1,221.67,1.81,1.42
AST-2000,Lab_Equipment,Good,Active,5,2023-10-04,1763.03,2027-06-02,4,840,4.93,Medium,Low,2.91,0.58,274,0,210.0,1.23,1.37
